Area,Location_Score,Square_Feet,Num_Bedrooms,Building_Age,Owner_Name,Street_Address,Price_BDT
Bagichagaon,3.5,1006,2,14,আজাদ মন্ডল,"২, নতুন আনোয়ারচর, Bagichagaon, Cumilla",4369167.88
Race Course,3.2,800,2,14,আজম উদ্দিন,"৭৯, গৌরগাঁও, Race Course, Cumilla",4835992.07
Shashongacha,2.0,1921,3,22,মিম দাস,"৬৬, হাজীবাজার গলি, Shashongacha, Cumilla",6972648.42
Police Line,3.1,1748,3,22,শাহাবাজ উদ্দিন,"৪৬৪, তারাগড় কর্নার, Police Line, Cumilla",7077669.71
Race Course,3.2,2089,3,4,রাশেদুল রহমান,"১, দক্ষিণ নন্দীকর্নার, Race Course, Cumilla",8444071.66
Dharmapur,1.8,1830,3,15,সাবের খান,"৮৫৩, দাউদহাট, Dharmapur, Cumilla",6947358.11
Jhawtala,3.8,1606,2,13,বিপাশা বেগম,"৮, পুরাতন বিরামহাট, Jhawtala, Cumilla",6913176.19
Tomsom Bridge,3.0,1044,2,1,অর্না মোড়ল,"৪, বাকেরগড়, Tomsom Bridge, Cumilla",5513180.74
Police Line,3.1,1975,3,0,সাব্বির প্রামানিক,"৪৯, মিরমোড়, Police Line, Cumilla",8472191.48
Tomsom Bridge,3.0,1312,2,24,ঋষিতা প্রামানিক,"৫৪৬, নন্দীএভিনিউ, Tomsom Bridge, Cumilla",5224544.54
Bagichagaon,3.5,1791,3,4,অঞ্জনা জাহান,"৫, উত্তর সোনাহার, Bagichagaon, Cumilla",8273360.98
Chawkbazar,2.2,1903,3,10,আরাধ্যা মন্ডল,"১, কালিয়াগাঁ স্ট্যান্ড, Chawkbazar, Cumilla",7565547.78
Chawkbazar,2.2,1427,2,20,আনিস মজুমদার,"৪৫৯, মহাদেবডাঙ্গা পার্ক, Chawkbazar, Cumilla",5625999.61
Shashongacha,2.0,1749,3,17,অভিষেক সরকার,"৭, মধ্য বেগমসড়ক, Shashongacha, Cumilla",6017522.51
Bagichagaon,3.5,1678,3,11,সাব্বির জাহান,"৫০, উত্তর কমলগড় লেন, Bagichagaon, Cumilla",7787557.11
Tomsom Bridge,3.0,1947,3,6,অর্না পাল,"২০, কালিয়ারাস্তা, Tomsom Bridge, Cumilla",8254111.15
Kandirpar,4.0,1757,3,1,ইজাজ জামান,"৭১১, মোল্লাচর, Kandirpar, Cumilla",7727013.22
Kandirpar,4.0,2044,3,4,প্রিয়তি জাহান,"৬৩০, মধ্য গোপালসেন্টার, Kandirpar, Cumilla",9796517.04
Shashongacha,2.0,2451,4,12,নিশিতা প্রামানিক,"৩, দেবদিয়া এভিনিউ, Shashongacha, Cumilla",8954090.98
Police Line,3.1,959,2,12,আরিয়ান সিনহা,"৭, পুরাতন ফকিরলেন, Police Line, Cumilla",4378591.8
Shashongacha,2.0,1779,3,18,হৈমন্তী মৃধা,"৭০, নতুন হাজীসেন্টার, Shashongacha, Cumilla",6558944.19
Police Line,3.1,1711,3,12,বাকের চৌধুরী,"৬, ব্রাহ্মণপার্ক, Police Line, Cumilla",7316055.13
Jhawtala,3.8,1304,2,11,অদৃতা সিনহা,"৫৬৪, মধুগড় সেন্টার, Jhawtala, Cumilla",6735360.13
Police Line,3.1,1220,2,14,এনামুল মৃধা,"২, দক্ষিণ বিজয়দিয়া, Police Line, Cumilla",6095089.2
Shashongacha,2.0,1179,2,8,অদৃতা দাশগুপ্তা,"৭, দক্ষিণ সুবর্ণখালি, Shashongacha, Cumilla",4705150.16
Kotbari,2.5,2020,3,19,শাহাবাজ চৌধুরী,"৩৩৭, পুরাতন মোহাম্মদদিয়া, Kotbari, Cumilla",8232961.4
Police Line,3.1,1504,2,22,বিনয় মোড়ল,"১৬, নতুন শ্যামচর সড়ক, Police Line, Cumilla",6485728.49
Bagichagaon,3.5,1459,2,21,শাহাবাজ আক্তার,"৪৫, মোল্লাতলা সেন্টার, Bagichagaon, Cumilla",6849864.6
Tomsom Bridge,3.0,1789,3,17,রাসেল তালুকদার,"৫১, উত্তর ইসলামবাজার মহল্লা, Tomsom Bridge, Cumilla",7348642.0
Chawkbazar,2.2,1470,2,5,মুশফিক বিশ্বাস,"৩৮৭, পূর্ব অভয়তলা, Chawkbazar, Cumilla",5780672.64
Tomsom Bridge,3.0,1636,2,6,মোস্তাফিজ কাদের,"১৭, পূর্ব বেগমমোড়, Tomsom Bridge, Cumilla",7225172.22
Race Course,3.2,1642,2,11,মিনা বন্দোপাধ্যায়,"৬৯৭, দক্ষিণ নাজিরনগর রোড, Race Course, Cumilla",7216156.16
Bagichagaon,3.5,1749,3,9,শাহজাহান চৌধুরী,"৫২৫, চৌদ্দরোড, Bagichagaon, Cumilla",8131223.05
Jhawtala,3.8,1322,2,15,সাব্বির মোড়ল,"২৮, শরণপুর, Jhawtala, Cumilla",5750399.61
Dharmapur,1.8,1818,3,9,অলোকা সিনহা,"৩২, আনোয়ারগড় পাড়া, Dharmapur, Cumilla",7754934.07
Kotbari,2.5,1583,2,0,আশ্বিনী সাহা,"৭৮১, বাঘারডাঙ্গা রোড, Kotbari, Cumilla",6183365.13
Tomsom Bridge,3.0,1693,3,22,আমায়া মৃধা,"৫৮৯, মুরাদস্টেশন, Tomsom Bridge, Cumilla",7359922.89
Tomsom Bridge,3.0,859,2,3,ইমতিয়াজ মিঞা,"৯৭৪, মুরাদকর্নার, Tomsom Bridge, Cumilla",4264275.99
Kotbari,2.5,1161,2,11,বাসির খান,"৬, পূর্ব ব্রাহ্মণগঞ্জ, Kotbari, Cumilla",6114332.06
Jhawtala,3.8,1795,3,14,আবির হুরাইরা,"৮, মধ্য শিবপাড়া, Jhawtala, Cumilla",8114085.76
Tomsom Bridge,3.0,2071,3,3,আলিয়া চৌধুরী,"৯৪৭, ইসলামখালি, Tomsom Bridge, Cumilla",8762969.73
Chawkbazar,2.2,1521,2,23,বিরাট তালুকদার,"৭৮, মধ্য শিবগলি, Chawkbazar, Cumilla",5885057.63
Shashongacha,2.0,1541,2,20,নন্দিতা সিনহা,"৪১৮, পুরাতন মিরডাঙ্গা, Shashongacha, Cumilla",4627679.77
Shashongacha,2.0,1810,3,0,আসাদ প্রামানিক,"৩৬৭, পুরাতন নড়িয়াচর কর্নার, Shashongacha, Cumilla",7871347.06
Bagichagaon,3.5,1413,2,23,অজিত মন্ডল,"৫৮৭, পূর্ব ওসমানীবাড়ি রোড, Bagichagaon, Cumilla",6460011.86
Kandirpar,4.0,1517,2,12,মাধু মোড়ল,"৯, উত্তর বদরগ্রাম স্ট্যান্ড, Kandirpar, Cumilla",7459870.28
Chawkbazar,2.2,1705,3,4,রাজ বসু,"৪, মুরাদসেন্টার, Chawkbazar, Cumilla",6255612.64
Tomsom Bridge,3.0,947,2,13,হৈমন্তী শুক্লা,"৯৮, বাকেরবাজার, Tomsom Bridge, Cumilla",3999447.98
Dharmapur,1.8,1597,2,12,প্রিয়তি প্রামানিক,"৬, কেশবঘাট, Dharmapur, Cumilla",5932453.69
Dharmapur,1.8,800,2,3,কাজল সাহা,"৪, উত্তর বাকেরচর, Dharmapur, Cumilla",3545993.89
Kotbari,2.5,1862,3,14,আনন্দ প্রধান,"৮, পশ্চিম জগন্নাথকর্নার, Kotbari, Cumilla",7322406.13
Shashongacha,2.0,1794,3,8,অভি সেন,"৭, বিশ্বনাথমাটি মহাসড়ক, Shashongacha, Cumilla",5863625.89
Police Line,3.1,1292,2,21,রাজ খান,"৭৫, পশ্চিম ফটিকরোড, Police Line, Cumilla",5767403.02
Police Line,3.1,1893,3,24,প্রশান্ত সরকার,"৩৩, বিরামপ্লাজা, Police Line, Cumilla",7765032.01
Chawkbazar,2.2,1943,3,23,মাধুরী চৌধুরী,"১৬৩, দক্ষিণ শিবচত্বর, Chawkbazar, Cumilla",6280984.98
Kotbari,2.5,1988,3,22,অভি মিশ্র,"৮৭, নালিতাবাজার কর্নার, Kotbari, Cumilla",7577641.12
Jhawtala,3.8,2338,4,14,কাবেরি মৃধা,"৯২, উত্তর নন্দীগলি, Jhawtala, Cumilla",9900677.5
Chawkbazar,2.2,1661,3,2,মিনা মুখার্জি,"২২, চৌদ্দগাঁও রোড, Chawkbazar, Cumilla",6506651.84
Police Line,3.1,1941,3,22,প্রিয় প্রামানিক,"৭১০, নড়িয়ামহাসড়ক, Police Line, Cumilla",8869924.24
Chawkbazar,2.2,1956,3,17,অভি সিনহা,"৭১, পশ্চিম আলিরাস্তা, Chawkbazar, Cumilla",7414346.85
Race Course,3.2,1239,2,22,প্রদ্যুম্ন মন্ডল,"৮২৩, নতুন বদরতলা, Race Course, Cumilla",4950821.76
Kandirpar,4.0,2052,3,10,বিপাশা সরকার,"৫৬৬, পূর্ব মানিকহাট, Kandirpar, Cumilla",8725427.05
Shashongacha,2.0,1616,2,8,বাসির চৌধুরী,"৭, মিরবাড়ি, Shashongacha, Cumilla",5799311.93
Tomsom Bridge,3.0,1461,2,6,সাব্বির হুরাইরা,"৫, মধ্য মনিরামপুর, Tomsom Bridge, Cumilla",6588161.14
Tomsom Bridge,3.0,1559,2,1,লতা আলি,"১৫, দেবীহাট, Tomsom Bridge, Cumilla",6650575.2
Bagichagaon,3.5,1602,2,6,অমল দাস,"৪৫, উত্তর রামপুর, Bagichagaon, Cumilla",7244439.54
Kandirpar,4.0,1872,3,14,লতা বসু,"৭৩১, মোল্লাবাজার, Kandirpar, Cumilla",9205217.1
Jhawtala,3.8,1309,2,0,জয়দীপ বসু,"৯, বিশ্বনাথমহল্লা, Jhawtala, Cumilla",7247737.97
Dharmapur,1.8,1792,3,21,আশুতোষ দত্ত,"৪, মনিরামবাজার মহল্লা, Dharmapur, Cumilla",5536859.78
Police Line,3.1,2001,3,10,আরাধ্যা দেব,"৫, পার্বতীএভিনিউ, Police Line, Cumilla",8764904.59
Bagichagaon,3.5,800,2,16,মাধুরী মোড়ল,"৩৫, পূর্ব আনোয়ারবাজার রোড, Bagichagaon, Cumilla",4927657.71
Dharmapur,1.8,1023,2,1,শ্রাবন্তী আলি,"১৪৬, পূর্ব বটিয়ামাটি স্ট্যান্ড, Dharmapur, Cumilla",3718078.01
Tomsom Bridge,3.0,1739,3,17,আলিয়া সুলতানা,"৭, ফুলডাঙ্গা, Tomsom Bridge, Cumilla",8187784.25
Tomsom Bridge,3.0,1773,3,4,শাওন ইসলাম,"৩, বাকেরদিয়া, Tomsom Bridge, Cumilla",6788098.5
Jhawtala,3.8,1274,2,10,অর্ণব রায়,"৯৭১, মোহনগাঁ, Jhawtala, Cumilla",6955224.81
Jhawtala,3.8,838,2,20,কবিতা পাল,"৭২৯, মহেশমাটি সেন্টার, Jhawtala, Cumilla",6011523.14
Chawkbazar,2.2,1449,2,5,তনয় হোসাইন,"৬২২, দক্ষিণ শাজাহানগাঁ মহাসড়ক, Chawkbazar, Cumilla",5338165.52
Jhawtala,3.8,1769,3,6,মিথিলা চৌধুরী,"৩, পশ্চিম বাকেরগাঁ পার্ক, Jhawtala, Cumilla",7801127.52
Bagichagaon,3.5,1847,3,5,প্রান্ত বসু,"৩৪, বোরহাননগর, Bagichagaon, Cumilla",8606095.59
Dharmapur,1.8,2046,3,12,চয়ন আক্তার,"৯০৯, পূর্ব মোল্লাগড় সড়ক, Dharmapur, Cumilla",7178488.95
Dharmapur,1.8,1977,3,2,মাধুরী মোড়ল,"৩৫০, মনোহরচর, Dharmapur, Cumilla",8012738.69
Shashongacha,2.0,1880,3,18,আশালতা রায়,"৩৭, পার্বতীমাটি, Shashongacha, Cumilla",6791672.0
Jhawtala,3.8,2068,3,18,প্রিয়া সিনহা,"৩১৩, পলাশগ্রাম, Jhawtala, Cumilla",8807194.04
Jhawtala,3.8,1256,2,19,অর্পিতা সুলতানা,"৮৬৫, পুরাতন কবিরহার, Jhawtala, Cumilla",6098317.36
Bagichagaon,3.5,2171,3,4,রাজ দাশগুপ্তা,"৩৪৩, মহেশচর, Bagichagaon, Cumilla",9277478.63
Kandirpar,4.0,1926,3,0,অজিত পোদ্দার,"৯২, দক্ষিণ মনিরামগঞ্জ, Kandirpar, Cumilla",9562784.01
Police Line,3.1,959,2,10,ইমতিয়াজ প্রামানিক,"৩০৬, উত্তর অভয়তলা, Police Line, Cumilla",4419598.53
Police Line,3.1,1423,2,0,শাওন সেন,"৫, মধ্য আনোয়ারগাঁ, Police Line, Cumilla",5780141.12
Kandirpar,4.0,1049,2,18,রুদ্র বোস,"৭৪, কালীস্টেশন, Kandirpar, Cumilla",5318984.2
Kotbari,2.5,1384,2,10,আতাহার আলি,"৯৫, সখিলেন, Kotbari, Cumilla",5816333.4
Chawkbazar,2.2,1040,2,12,মাধুরী রাও,"৯, বিরামখালি এভিনিউ, Chawkbazar, Cumilla",3504520.42
Kandirpar,4.0,2136,3,5,বিদ্যা মজুমদার,"১৭, উত্তর হাজীগঞ্জ চত্বর, Kandirpar, Cumilla",10806142.21
Shashongacha,2.0,1358,2,4,আরিয়ান আওয়াল,"৯৯৬, মোল্লাগাঁও রাস্তা, Shashongacha, Cumilla",5300653.76
Dharmapur,1.8,1385,2,19,বিপাশা ঘোষ,"৩২১, হাকিমচর, Dharmapur, Cumilla",5584679.35
Shashongacha,2.0,1408,2,3,বাসির মোড়ল,"৪৬, উত্তর জীবনগাঁ, Shashongacha, Cumilla",5687081.61
Bagichagaon,3.5,1971,3,0,বিদ্যা চৌধুরী,"৩৪, উত্তর আনোয়ারগাঁও, Bagichagaon, Cumilla",8712746.18
Police Line,3.1,1309,2,16,আলিয়া জাহান,"২৪, রামগঞ্জ মহাসড়ক, Police Line, Cumilla",5643566.54
Dharmapur,1.8,2105,3,16,অজয় চন্দ্র,"৪৬, পূর্ব রায়গাঁও, Dharmapur, Cumilla",8166611.27
Jhawtala,3.8,1611,2,20,রিনা সিনহা,"৩৬৭, করিমহার, Jhawtala, Cumilla",7145005.14
Race Course,3.2,1409,2,1,আজম রহমান,"১, পুরাতন সোনাখালি স্টেশন, Race Course, Cumilla",7103668.99
Chawkbazar,2.2,1330,2,11,অর্ণব প্রামানিক,"২, বাঘারবাড়ি গলি, Chawkbazar, Cumilla",6525917.36
Tomsom Bridge,3.0,1055,2,12,বিপাশা আচার্য্য,"২২, দক্ষিণ মোহননগর মহল্লা, Tomsom Bridge, Cumilla",4702716.86
Tomsom Bridge,3.0,2028,3,2,আলিয়া চৌধুরী,"২৮৮, মিরঘাট, Tomsom Bridge, Cumilla",8081010.57
Police Line,3.1,1029,2,4,অভিষেক মৃধা,"৪৪৭, পুরাতন সৈয়দমাটি লেন, Police Line, Cumilla",5028860.23
Chawkbazar,2.2,1648,2,20,রোহিত চৌধুরী,"৫৯, মধ্য হাজীবাড়ি স্ট্যান্ড, Chawkbazar, Cumilla",6429306.69
Bagichagaon,3.5,1716,3,18,রোহিত প্রামানিক,"৫, পূর্ব রামতলা, Bagichagaon, Cumilla",7685241.02
Tomsom Bridge,3.0,831,2,17,মিলন চৌধুরী,"২৯, শিবহার, Tomsom Bridge, Cumilla",4926487.6
Tomsom Bridge,3.0,1613,2,23,ইজাজ মৃধা,"২৩৮, বাকেরগঞ্জ চত্বর, Tomsom Bridge, Cumilla",7088935.41
Shashongacha,2.0,1017,2,5,শাহাবাজ মজুমদার,"৮, মোহাম্মদঘাট, Shashongacha, Cumilla",5073210.38
Bagichagaon,3.5,1441,2,2,ঋষিতা মিশ্র,"৭৫৭, দক্ষিণ বাঘারসড়ক, Bagichagaon, Cumilla",6194050.1
Bagichagaon,3.5,1844,3,10,অনিন্দিতা মোড়ল,"৬, পুরাতন নাসিরঘাট, Bagichagaon, Cumilla",8755772.55
